date,station_name,station_id,latitude,longitude,day,month,year,mirid_bug,mint_temperature ,maxt_temperature ,temperature ,dew_point,humidity ,wind_speed,wind_direction,rainfall,BPH_count
27/4/2018,Chiangrai Rice research Center,,19.529,99.745,27,4,2018,0,23,29.8,26.6,22.5,78.53,9.4,199.75,0,0
28/4/2018,Chiangrai Rice research Center,,19.529,99.745,28,4,2018,0,23,26,24.5,22.5,88.84,5.4,280,0,3
29/4/2018,Chiangrai Rice research Center,,19.529,99.745,29,4,2018,0,23.8,29,26.3,22.3,79.6,12.1,135.14,5.66,0
30/4/2018,Chiangrai Rice research Center,,19.529,99.745,30,4,2018,0,24,28,26.4,22.6,79.71,3.8,45.75,0,0
1/5/2018,Chiangrai Rice research Center,,19.529,99.745,1,5,2018,0,26,31.9,29.8,23.9,71.29,16.6,145.63,0,0
2/5/2018,Chiangrai Rice research Center,,19.529,99.745,2,5,2018,0,23,25.1,24,23,94.34,3.6,126.33,7.16,4
3/5/2018,Chiangrai Rice research Center,,19.529,99.745,3,5,2018,0,22,23,22.5,22.5,100,7.6,35,0,2
4/5/2018,Chiangrai Rice research Center,,19.529,99.745,4,5,2018,0,22,24.3,23.7,23,96.29,13,100.5,13.94,0
5/5/2018,Chiangrai Rice research Center,,19.529,99.745,5,5,2018,0,23,28,26,23.6,87.16,9.4,219.75,0,2
6/5/2018,Chiangrai Rice research Center,,19.529,99.745,6,5,2018,0,25,33.6,30.5,24.3,70.33,13,173.2,0,6
7/5/2018,Chiangrai Rice research Center,,19.529,99.745,7,5,2018,0,26,33.5,29.7,24.3,73.62,9.4,113.4,0,0
8/5/2018,Chiangrai Rice research Center,,19.529,99.745,8,5,2018,0,26,28,27,24.5,86.27,3.6,0,0,2
9/5/2018,Chiangrai Rice research Center,,19.529,99.745,9,5,2018,0,25,34,31.1,23.7,66.1,9.4,174.25,0,4
10/5/2018,Chiangrai Rice research Center,,19.529,99.745,10,5,2018,0,27,32,29.9,23.8,70.38,7.6,190.67,0,0
11/5/2018,Chiangrai Rice research Center,,19.529,99.745,11,5,2018,0,25,32,29.1,22.9,69.98,11.2,193.86,0,1
12/5/2018,Chiangrai Rice research Center,,19.529,99.745,12,5,2018,0,25,30,27.8,23.8,79.14,11.3,138,12.08,0
13/5/2018,Chiangrai Rice research Center,,19.529,99.745,13,5,2018,0,22,23,22.5,21,91.29,9.4,145,0,0
14/5/2018,Chiangrai Rice research Center,,19.529,99.745,14,5,2018,0,24,33,29.6,22.5,67,7.6,127.5,0,0
15/5/2018,Chiangrai Rice research Center,,19.529,99.745,15,5,2018,0,25,30,27.8,23.3,77.14,11.2,78.25,0,0
16/5/2018,Chiangrai Rice research Center,,19.529,99.745,16,5,2018,0,23,32.6,28.3,23,73.96,7.6,178.3,0,0
17/5/2018,Chiangrai Rice research Center,,19.529,99.745,17,5,2018,0,23,30.5,27.1,22.9,78.29,9.4,158.17,0,1
18/5/2018,Chiangrai Rice research Center,,19.529,99.745,18,5,2018,0,25,26,25.5,23,86.12,0,0,0,4
19/5/2018,Chiangrai Rice research Center,,19.529,99.745,19,5,2018,0,24,32,28.9,23.3,72.5,7.6,184.67,4.8,0
20/5/2018,Chiangrai Rice research Center,,19.529,99.745,20,5,2018,0,26,30,28.4,24.2,78.39,5.4,70,0,0
21/5/2018,Chiangrai Rice research Center,,19.529,99.745,21,5,2018,0,26,33,30.6,23.8,67.55,16.6,191,0,0
22/5/2018,Chiangrai Rice research Center,,19.529,99.745,22,5,2018,0,24,30.7,27.6,23.9,80.82,11.2,194,0.7,0
23/5/2018,Chiangrai Rice research Center,,19.529,99.745,23,5,2018,0,27,28,27.5,24,81.3,9.4,65,0,2
24/5/2018,Chiangrai Rice research Center,,19.529,99.745,24,5,2018,0,22,29,25.5,23.3,88.53,11.2,135.5,3.62,1
25/5/2018,Chiangrai Rice research Center,,19.529,99.745,25,5,2018,0,26,30,28.2,24.7,81.36,9.4,190.67,0,1
26/5/2018,Chiangrai Rice research Center,,19.529,99.745,26,5,2018,0,25,33,28.9,23.9,75.04,14.8,134.4,0,0
27/5/2018,Chiangrai Rice research Center,,19.529,99.745,27,5,2018,0,24,30.7,27.5,24.9,86.36,9.4,115.4,0.3,3
28/5/2018,Chiangrai Rice research Center,,19.529,99.745,28,5,2018,0,25,26,25.5,24,91.48,14.8,160,0,0
29/5/2018,Chiangrai Rice research Center,,19.529,99.745,29,5,2018,0,24,30,26.9,23,79.76,35.3,125,0,0
30/5/2018,Chiangrai Rice research Center,,19.529,99.745,30,5,2018,0,24,27,25.6,23.9,90.78,13,167.25,0.34,0
31/5/2018,Chiangrai Rice research Center,,19.529,99.745,31,5,2018,0,25,30.8,28.6,24.2,77.6,16.6,151.1,0,1
1/6/2018,Chiangrai Rice research Center,,19.529,99.745,1,6,2018,0,25,33.2,30,24.4,73.2,16.6,190.75,0,0
2/6/2018,Chiangrai Rice research Center,,19.529,99.745,2,6,2018,0,26,32.5,29.5,24.4,75.15,9.4,157.2,0,0
3/6/2018,Chiangrai Rice research Center,,19.529,99.745,3,6,2018,0,26,28,27,25,89.01,7.6,20,0,2
4/6/2018,Chiangrai Rice research Center,,19.529,99.745,4,6,2018,0,28,33.1,30.9,25.1,71.73,11.2,133.25,0,0
5/6/2018,Chiangrai Rice research Center,,19.529,99.745,5,6,2018,0,28,31,29.6,25,76.44,7.6,125.33,0,0
6/6/2018,Chiangrai Rice research Center,,19.529,99.745,6,6,2018,0,26,32.4,29.1,25.4,80.72,7.6,138.5,0,0
7/6/2018,Chiangrai Rice research Center,,19.529,99.745,7,6,2018,0,25,32.3,28.5,24.9,81.9,7.6,170.6,0,3
8/6/2018,Chiangrai Rice research Center,,19.529,99.745,8,6,2018,0,26,28,27,25,89.01,11.2,90,0,0
9/6/2018,Chiangrai Rice research Center,,19.529,99.745,9,6,2018,0,26,30,28.3,24,77.92,25.9,186.5,0,0
10/6/2018,Chiangrai Rice research Center,,19.529,99.745,10,6,2018,0,25,27,26.1,24.6,91.65,16.6,165.25,0.1,0
11/6/2018,Chiangrai Rice research Center,,19.529,99.745,11,6,2018,0,26,28,27.1,24.4,85.37,20.5,166.3,0.55,0
12/6/2018,Chiangrai Rice research Center,,19.529,99.745,12,6,2018,0,25,27.1,26.2,24.4,89.84,16.6,172,0.2,1
13/6/2018,Chiangrai Rice research Center,,19.529,99.745,13,6,2018,0,25,26,25.5,24,91.48,13,165,0,0
14/6/2018,Chiangrai Rice research Center,,19.529,99.745,14,6,2018,0,26,29.1,27.6,24.1,81.64,18.4,188.38,0.6,1
15/6/2018,Chiangrai Rice research Center,,19.529,99.745,15,6,2018,0,26,29.1,27.6,24,80.88,13,152.25,0,1
16/6/2018,Chiangrai Rice research Center,,19.529,99.745,16,6,2018,0,26,31,29.4,24.8,77.08,4.9,90.63,0,1
17/6/2018,Chiangrai Rice research Center,,19.529,99.745,17,6,2018,0,27,31.7,29.3,25.3,79.41,9.4,91.5,0,0
18/6/2018,Chiangrai Rice research Center,,19.529,99.745,18,6,2018,0,25,26,25.5,24.5,94.21,7.6,105,0,0
19/6/2018,Chiangrai Rice research Center,,19.529,99.745,19,6,2018,0,26,29,27.3,25.5,90.19,14.8,113.63,0.5,0
20/6/2018,Chiangrai Rice research Center,,19.529,99.745,20,6,2018,0,26,28.1,27,25,88.77,9.4,173.75,0,0
21/6/2018,Chiangrai Rice research Center,,19.529,99.745,21,6,2018,0,26,30.3,28.5,25.1,82.26,11.2,121.22,3,0
22/6/2018,Chiangrai Rice research Center,,19.529,99.745,22,6,2018,0,25,28.7,26.7,24,85.23,5.4,148.75,0.1,0
23/6/2018,Chiangrai Rice research Center,,19.529,99.745,23,6,2018,0,26,26,26,24,88.76,9.4,195,0,0
24/6/2018,Chiangrai Rice research Center,,19.529,99.745,24,6,2018,0,25,30,27.8,24.5,82.66,14.8,160.38,2,0
25/6/2018,Chiangrai Rice research Center,,19.529,99.745,25,6,2018,0,24,26,25.1,23.9,92.79,9.4,121.25,0,0
26/6/2018,Chiangrai Rice research Center,,19.529,99.745,26,6,2018,0,24,27,25.1,24.2,94.71,16.6,167.2,5.84,0
27/6/2018,Chiangrai Rice research Center,,19.529,99.745,27,6,2018,0,23,25.7,24.1,23,93.95,16.6,169.2,2.2,0
28/6/2018,Chiangrai Rice research Center,,19.529,99.745,28,6,2018,0,23,25,24,23.5,97.1,13,165,0,0
29/6/2018,Chiangrai Rice research Center,,19.529,99.745,29,6,2018,0,25,31,28.3,24,77.96,11.2,157.57,0,0
30/6/2018,Chiangrai Rice research Center,,19.529,99.745,30,6,2018,0,26,29,27.7,24.1,81.17,13,196.25,0,0
1/7/2018,Chiangrai Rice research Center,,19.529,99.745,1,7,2018,0,26,32.8,30.1,24.6,73.06,11.2,171.78,0.2,0
2/7/2018,Chiangrai Rice research Center,,19.529,99.745,2,7,2018,0,26,32.1,29,24.2,75.82,13,177.67,0,0
3/7/2018,Chiangrai Rice research Center,,19.529,99.745,3,7,2018,0,27,28,27.5,23.5,78.85,11.2,170,0,0
4/7/2018,Chiangrai Rice research Center,,19.529,99.745,4,7,2018,0,26,32,29.6,23.7,71.01,16.6,169,0,1
5/7/2018,Chiangrai Rice research Center,,19.529,99.745,5,7,2018,0,27,30.4,28.8,24.3,77,14.8,174.5,0,0
6/7/2018,Chiangrai Rice research Center,,19.529,99.745,6,7,2018,0,26,32.4,30.1,25.2,75.7,11.2,185.22,0,0
7/7/2018,Chiangrai Rice research Center,,19.529,99.745,7,7,2018,0,26,30.7,28.7,24.6,79.38,14.8,153,0,0
8/7/2018,Chiangrai Rice research Center,,19.529,99.745,8,7,2018,0,26,27,26.5,25,91.54,9.4,150,0,0
9/7/2018,Chiangrai Rice research Center,,19.529,99.745,9,7,2018,0,26,30,28.2,24.8,81.76,16.6,179,0,0
10/7/2018,Chiangrai Rice research Center,,19.529,99.745,10,7,2018,0,26,28,27.2,24.2,83.79,11.2,157.75,2,0
11/7/2018,Chiangrai Rice research Center,,19.529,99.745,11,7,2018,0,25,31.1,28.5,24.7,80.39,11.2,145.56,0,0
12/7/2018,Chiangrai Rice research Center,,19.529,99.745,12,7,2018,0,26,30.2,27.9,25,84.95,14.8,163.4,0,0
13/7/2018,Chiangrai Rice research Center,,19.529,99.745,13,7,2018,0,27,27,27,25,88.84,7.6,165,0,1
14/7/2018,Chiangrai Rice research Center,,19.529,99.745,14,7,2018,0,26,32,29.9,24.8,74.81,11.2,156.14,0,0
15/7/2018,Chiangrai Rice research Center,,19.529,99.745,15,7,2018,0,29,32,30.1,24.3,70.83,8.1,204.67,0,0
16/7/2018,Chiangrai Rice research Center,,19.529,99.745,16,7,2018,0,26.1,30,28.5,24.1,77.33,7.6,171.5,0,0
17/7/2018,Chiangrai Rice research Center,,19.529,99.745,17,7,2018,0,28,32.2,30.2,24.9,73.82,6.4,140.2,0,0
18/7/2018,Chiangrai Rice research Center,,19.529,99.745,18,7,2018,0,26,28,27,24.5,86.58,9.4,35,0,0
19/7/2018,Chiangrai Rice research Center,,19.529,99.745,19,7,2018,0,26,30.1,28.2,25.2,83.89,14.8,160.13,0,0
20/7/2018,Chiangrai Rice research Center,,19.529,99.745,20,7,2018,0,25,26,25.5,24.7,95.65,11.2,180.5,0.72,2
21/7/2018,Chiangrai Rice research Center,,19.529,99.745,21,7,2018,0,24,29,26.4,24.9,91.78,13,156.78,21.35,0
22/7/2018,Chiangrai Rice research Center,,19.529,99.745,22,7,2018,0,25,30.2,27.8,24.9,85.05,16.6,213.83,0.4,0
23/7/2018,Chiangrai Rice research Center,,19.529,99.745,23,7,2018,0,26,28,27,24,83.84,11.2,95,0,0
24/7/2018,Chiangrai Rice research Center,,19.529,99.745,24,7,2018,0,26,30.4,28.3,24.9,82.63,11.2,204.5,0.2,0
25/7/2018,Chiangrai Rice research Center,,19.529,99.745,25,7,2018,0,24,26,25.1,24.3,95.27,11.2,162,0.45,0
26/7/2018,Chiangrai Rice research Center,,19.529,99.745,26,7,2018,0,24,27.7,26.3,24.8,91.75,14.8,162.3,1.3,0
27/7/2018,Chiangrai Rice research Center,,19.529,99.745,27,7,2018,0,24,28.2,26.1,24.3,90.14,11.2,172.67,4.61,0
28/7/2018,Chiangrai Rice research Center,,19.529,99.745,28,7,2018,0,25,26,25.5,25,97.12,11.2,160,0,0
29/7/2018,Chiangrai Rice research Center,,19.529,99.745,29,7,2018,0,24,29,26,24.3,91.01,9.4,155.13,3.53,0
30/7/2018,Chiangrai Rice research Center,,19.529,99.745,30,7,2018,0,24,25,24.4,24.2,98.42,9.4,74.5,0.79,0
31/7/2018,Chiangrai Rice research Center,,19.529,99.745,31,7,2018,0,25,29,27.4,24.2,83.15,18.4,170.6,1.2,0
1/8/2018,Chiangrai Rice research Center,,19.529,99.745,1,8,2018,0,25,30.8,28,23.9,79.21,11.2,185.89,0,0
2/8/2018,Chiangrai Rice research Center,,19.529,99.745,2,8,2018,0,25,29.5,27.2,24.1,83.36,11.2,211.5,0,0
3/8/2018,Chiangrai Rice research Center,,19.529,99.745,3,8,2018,0,25,26,25.5,24,91.48,13,165,0,0
4/8/2018,Chiangrai Rice research Center,,19.529,99.745,4,8,2018,0,25,28.1,26.9,23.9,83.88,9.4,152.13,0,2
5/8/2018,Chiangrai Rice research Center,,19.529,99.745,5,8,2018,0,25,27.7,26.4,24.2,88.06,13,179.5,0,0
6/8/2018,Chiangrai Rice research Center,,19.529,99.745,6,8,2018,0,25,30.5,28.2,23.8,77.44,11.2,154.67,0,1
7/8/2018,Chiangrai Rice research Center,,19.529,99.745,7,8,2018,0,25,29.3,26.5,24.7,90.17,7.6,101.4,1.2,0
8/8/2018,Chiangrai Rice research Center,,19.529,99.745,8,8,2018,0,26,27,26.5,25.5,94.25,7.6,185,0,0
9/8/2018,Chiangrai Rice research Center,,19.529,99.745,9,8,2018,0,25,30,27.4,25.1,87.52,16.6,105.14,0,0
10/8/2018,Chiangrai Rice research Center,,19.529,99.745,10,8,2018,0,25,28,26.3,24.9,92.37,11.2,167.75,0,0
11/8/2018,Chiangrai Rice research Center,,19.529,99.745,11,8,2018,0,25.5,31,28.3,25,82.79,13,165.8,4.02,0
12/8/2018,Chiangrai Rice research Center,,19.529,99.745,12,8,2018,0,25,27.4,26.1,24.7,92.12,9.4,133.83,0,0
13/8/2018,Chiangrai Rice research Center,,19.529,99.745,13,8,2018,0,25,26,25.5,24.5,94.38,7.6,140,0,1
14/8/2018,Chiangrai Rice research Center,,19.529,99.745,14,8,2018,0,25,29.3,27.4,24.9,86.62,13,166.38,0,0
15/8/2018,Chiangrai Rice research Center,,19.529,99.745,15,8,2018,0,25,27.9,26.5,24.6,89.63,13,196,0,0
16/8/2018,Chiangrai Rice research Center,,19.529,99.745,16,8,2018,0,25,30.6,28.2,24.2,79.05,13,196.9,0,13
17/8/2018,Chiangrai Rice research Center,,19.529,99.745,17,8,2018,0,25,26.4,25.6,24.6,94.37,13,171.8,5.57,0
18/8/2018,Chiangrai Rice research Center,,19.529,99.745,18,8,2018,0,24,24,24,24,100,20.5,35,0,0
19/8/2018,Chiangrai Rice research Center,,19.529,99.745,19,8,2018,0,25,30,27.7,24.7,84.22,11.2,190.88,0.69,9
20/8/2018,Chiangrai Rice research Center,,19.529,99.745,20,8,2018,0,26,29,27.9,24.9,83.9,9.4,152,0,1
21/8/2018,Chiangrai Rice research Center,,19.529,99.745,21,8,2018,0,26,31.7,29.3,25.4,80.45,11.2,136.89,1.03,2
22/8/2018,Chiangrai Rice research Center,,19.529,99.745,22,8,2018,0,26.1,31.8,28.7,25.1,81.31,11.2,177.33,0,0
23/8/2018,Chiangrai Rice research Center,,19.529,99.745,23,8,2018,0,24,25,24.5,24.5,100,3.6,0,0,55
24/8/2018,Chiangrai Rice research Center,,19.529,99.745,24,8,2018,0,25,30,27.9,24.6,82.66,13,158.63,0,2
25/8/2018,Chiangrai Rice research Center,,19.529,99.745,25,8,2018,0,24,27,25.6,24.5,93.46,7.6,158.33,0,8
26/8/2018,Chiangrai Rice research Center,,19.529,99.745,26,8,2018,0,26,30,27.7,24.7,83.95,13,191.8,0.79,0
27/8/2018,Chiangrai Rice research Center,,19.529,99.745,27,8,2018,0,24,29.3,27.2,24.7,86.49,9.4,184.6,0.23,5
28/8/2018,Chiangrai Rice research Center,,19.529,99.745,28,8,2018,0,25,26,25.5,24,91.48,11.2,175,0,1
29/8/2018,Chiangrai Rice research Center,,19.529,99.745,29,8,2018,0,25,28.1,26.4,24.2,87.98,11.2,165,0,0
30/8/2018,Chiangrai Rice research Center,,19.529,99.745,30,8,2018,0,25,28,26.6,23.9,85.54,7.6,206.67,0,0
31/8/2018,Chiangrai Rice research Center,,19.529,99.745,31,8,2018,0,24,27.8,25.6,24.6,94.45,9.4,87.44,0.1,0
1/9/2018,Chiangrai Rice research Center,,19.529,99.745,1,9,2018,0,24,29.6,27.5,24.3,83.13,16.6,179.7,4,7
2/9/2018,Chiangrai Rice research Center,,19.529,99.745,2,9,2018,0,25,29.7,27.5,23.9,80.87,11.2,220.83,0,14
3/9/2018,Chiangrai Rice research Center,,19.529,99.745,3,9,2018,0,23,24,23.5,23.5,100,9.4,180,0,0
4/9/2018,Chiangrai Rice research Center,,19.529,99.745,4,9,2018,0,24,30,27.2,24.3,84.96,14.8,163.63,3,2
5/9/2018,Chiangrai Rice research Center,,19.529,99.745,5,9,2018,0,25,29,27,23.9,83.49,9.4,201.67,0,0
6/9/2018,Chiangrai Rice research Center,,19.529,99.745,6,9,2018,0,25,31.5,29.2,24.1,75,9.4,167.9,2,4
7/9/2018,Chiangrai Rice research Center,,19.529,99.745,7,9,2018,0,25,31.9,29.1,24.8,77.88,7.6,90.67,0,33
8/9/2018,Chiangrai Rice research Center,,19.529,99.745,8,9,2018,0,25,26,25.5,24,91.48,9.4,40,0,9
9/9/2018,Chiangrai Rice research Center,,19.529,99.745,9,9,2018,0,24,30,27.2,24.2,84.46,7.6,27.43,0.72,6
10/9/2018,Chiangrai Rice research Center,,19.529,99.745,10,9,2018,0,25,27,26.1,23.7,86.47,3.6,0,0,3
11/9/2018,Chiangrai Rice research Center,,19.529,99.745,11,9,2018,0,25,32.2,29,25.1,80.26,16.6,168,0,0
12/9/2018,Chiangrai Rice research Center,,19.529,99.745,12,9,2018,0,26,31.8,28.9,25.6,83.02,7.6,45,0,0
13/9/2018,Chiangrai Rice research Center,,19.529,99.745,13,9,2018,0,24,26,25,24,94.38,0,0,0,0
14/9/2018,Chiangrai Rice research Center,,19.529,99.745,14,9,2018,0,25,32,29,24.7,78.1,9.4,116.75,0,50
15/9/2018,Chiangrai Rice research Center,,19.529,99.745,15,9,2018,0,24,30,26.6,24.4,88.26,13,262.67,5.54,49
16/9/2018,Chiangrai Rice research Center,,19.529,99.745,16,9,2018,0,26,34.6,31.4,25.3,71.1,11.2,94,0,180
17/9/2018,Chiangrai Rice research Center,,19.529,99.745,17,9,2018,0,26,33,29.5,25.3,78.72,9.4,106,0,813
18/9/2018,Chiangrai Rice research Center,,19.529,99.745,18,9,2018,0,22,23,22.5,22.5,100,5.4,230,0,63
19/9/2018,Chiangrai Rice research Center,,19.529,99.745,19,9,2018,0,24,29,26.7,24.5,88.28,13,149,4.58,0
20/9/2018,Chiangrai Rice research Center,,19.529,99.745,20,9,2018,0,25.1,27.4,26.1,24.8,92.68,13,152.5,3.3,3926
21/9/2018,Chiangrai Rice research Center,,19.529,99.745,21,9,2018,0,24,33.2,29.9,24.9,75.63,5.1,29.1,0,123
22/9/2018,Chiangrai Rice research Center,,19.529,99.745,22,9,2018,0,26,31.3,28.6,25.4,83.09,6.3,49.33,0,623
23/9/2018,Chiangrai Rice research Center,,19.529,99.745,23,9,2018,0,25,26,25.5,24,91.48,9.4,40,0,673
24/9/2018,Chiangrai Rice research Center,,19.529,99.745,24,9,2018,0,25,32,29.1,24.5,77.26,11.2,94.13,0,907
25/9/2018,Chiangrai Rice research Center,,19.529,99.745,25,9,2018,0,26,30,28.1,24.7,82.52,7.6,86.25,0,37
26/9/2018,Chiangrai Rice research Center,,19.529,99.745,26,9,2018,0,26,32.4,30,25.2,76.18,13,67.4,0,0
27/9/2018,Chiangrai Rice research Center,,19.529,99.745,27,9,2018,0,27,33.2,30.2,25.6,76.81,9.4,94.5,0.2,0
28/9/2018,Chiangrai Rice research Center,,19.529,99.745,28,9,2018,0,24,25,24.5,24.5,100,0,0,0,4
29/9/2018,Chiangrai Rice research Center,,19.529,99.745,29,9,2018,0,25,32,29,24.8,78.74,9.4,112.67,0,3
30/9/2018,Chiangrai Rice research Center,,19.529,99.745,30,9,2018,0,24,28,26,23.7,87.4,9.4,86.5,0,0
1/10/2018,Chiangrai Rice research Center,,19.529,99.745,1,10,2018,0,24,30.3,27.9,24.3,81.04,16.6,130.56,0.8,0
2/10/2018,Chiangrai Rice research Center,,19.529,99.745,2,10,2018,0,24,27.5,25.4,23.8,90.79,13,84,5.76,0
3/10/2018,Chiangrai Rice research Center,,19.529,99.745,3,10,2018,0,22,22,22,22,100,11.2,15,0,40
4/10/2018,Chiangrai Rice research Center,,19.529,99.745,4,10,2018,0,23,29,26.3,22.8,81.3,13,33,0,42
5/10/2018,Chiangrai Rice research Center,,19.529,99.745,5,10,2018,0,22,26,23.9,22,89.71,7.6,12.5,0,15
6/10/2018,Chiangrai Rice research Center,,19.529,99.745,6,10,2018,0,22,31.3,28.3,22.6,72.81,9.4,90,0,0
7/10/2018,Chiangrai Rice research Center,,19.529,99.745,7,10,2018,0,23,29.7,26.4,23.7,85.92,11.2,95.33,2,0
8/10/2018,Chiangrai Rice research Center,,19.529,99.745,8,10,2018,0,24,24,24,24,100,7.6,35,0,0
9/10/2018,Chiangrai Rice research Center,,19.529,99.745,9,10,2018,0,24,31,28.6,23.8,76.39,9.4,90.83,0,0
10/10/2018,Chiangrai Rice research Center,,19.529,99.745,10,10,2018,0,24,28,26.3,23.2,83.36,5.4,32.5,0,0
11/10/2018,Chiangrai Rice research Center,,19.529,99.745,11,10,2018,0,23,27,25.4,21.6,79.77,13,152.8,9,0
12/10/2018,Chiangrai Rice research Center,,19.529,99.745,12,10,2018,0,23,28.1,25.5,22.3,83.08,11.2,53.17,3.09,4
13/10/2018,Chiangrai Rice research Center,,19.529,99.745,13,10,2018,0,23,25,24,23.5,97.1,5.4,85,0,2
14/10/2018,Chiangrai Rice research Center,,19.529,99.745,14,10,2018,0,23,31,27.6,23.5,79.32,7.6,128.14,0,28
15/10/2018,Chiangrai Rice research Center,,19.529,99.745,15,10,2018,0,24,30,26.6,24.7,89.66,7.6,37.5,0,5
16/10/2018,Chiangrai Rice research Center,,19.529,99.745,16,10,2018,0,24,32,29.1,25.1,79.89,10.3,169.89,0,9
17/10/2018,Chiangrai Rice research Center,,19.529,99.745,17,10,2018,0,24,32.6,28.7,23.6,75.22,7.6,109.33,0,8
18/10/2018,Chiangrai Rice research Center,,19.529,99.745,18,10,2018,0,25,26,25.5,23,86.12,3.6,0,0,14
19/10/2018,Chiangrai Rice research Center,,19.529,99.745,19,10,2018,0,24,32,29.2,23.7,73.12,13,94.5,0,10
20/10/2018,Chiangrai Rice research Center,,19.529,99.745,20,10,2018,0,24,29,27.2,24.5,85.87,7.6,292.5,0,11
21/10/2018,Chiangrai Rice research Center,,19.529,99.745,21,10,2018,0,24,30.4,27.9,24,79.84,20.5,114,0.2,14
22/10/2018,Chiangrai Rice research Center,,19.529,99.745,22,10,2018,0,23,26.2,24.8,22.5,87.18,5.4,198.5,0.3,0
23/10/2018,Chiangrai Rice research Center,,19.529,99.745,23,10,2018,0,23,24,23.5,23.5,100,5.4,90,0,0
24/10/2018,Chiangrai Rice research Center,,19.529,99.745,24,10,2018,0,23,30,26.3,22.9,82.72,9.4,83.71,0.7,1
25/10/2018,Chiangrai Rice research Center,,19.529,99.745,25,10,2018,0,25,28,26.2,24,87.65,9.4,107.5,0,0
26/10/2018,Chiangrai Rice research Center,,19.529,99.745,26,10,2018,0,22,31,27.9,23,75.55,7.6,127.63,0,3
27/10/2018,Chiangrai Rice research Center,,19.529,99.745,27,10,2018,0,24,30.8,27.5,23.7,80.57,9.4,111.67,0,16
28/10/2018,Chiangrai Rice research Center,,19.529,99.745,28,10,2018,0,25,26,25.5,23.5,88.88,9.4,50,0,12
29/10/2018,Chiangrai Rice research Center,,19.529,99.745,29,10,2018,0,24,31,28.4,23.4,75.57,9.4,101,0,6
30/10/2018,Chiangrai Rice research Center,,19.529,99.745,30,10,2018,0,24,29,26.5,22.3,78.11,16.6,21.5,0,5
31/10/2018,Chiangrai Rice research Center,,19.529,99.745,31,10,2018,0,23,27.8,26.1,19,65.54,22.3,82.5,0,0
1/11/2018,Chiangrai Rice research Center,,19.529,99.745,1,11,2018,0,21,27.9,25.3,17.2,62.33,16.6,58.44,0,0
2/11/2018,Chiangrai Rice research Center,,19.529,99.745,2,11,2018,0,18,27.6,23.5,17,68.86,7.6,74.67,0,1
3/11/2018,Chiangrai Rice research Center,,19.529,99.745,3,11,2018,0,18,20,19,17.5,91.08,5.4,25,0,0
4/11/2018,Chiangrai Rice research Center,,19.529,99.745,4,11,2018,0,18,29,24.8,19.3,73.66,7.6,172,0,0
5/11/2018,Chiangrai Rice research Center,,19.529,99.745,5,11,2018,0,18,26,21.6,19.7,89.84,5.4,29.5,0,1
6/11/2018,Chiangrai Rice research Center,,19.529,99.745,6,11,2018,0,19,30.3,26.6,20,68.79,9.4,44.33,0,1
7/11/2018,Chiangrai Rice research Center,,19.529,99.745,7,11,2018,0,20,29.7,25.4,20,73.05,7.6,116.5,0,1
8/11/2018,Chiangrai Rice research Center,,19.529,99.745,8,11,2018,0,19,21,20,19.5,97.01,5.4,40,0,0
9/11/2018,Chiangrai Rice research Center,,19.529,99.745,9,11,2018,0,19,29.3,26.1,19.7,69.46,11.2,171,0,0
10/11/2018,Chiangrai Rice research Center,,19.529,99.745,10,11,2018,0,22,26,24.3,22.1,87.82,5.4,33.25,0.2,1
11/11/2018,Chiangrai Rice research Center,,19.529,99.745,11,11,2018,0,21,25.7,23.6,22,91.35,11.2,64.89,8.2,0
12/11/2018,Chiangrai Rice research Center,,19.529,99.745,12,11,2018,0,22,27.3,24.7,22.5,87.87,7.6,111.4,5,0
13/11/2018,Chiangrai Rice research Center,,19.529,99.745,13,11,2018,0,23,25,24,23,94.34,7.6,55,0,0
14/11/2018,Chiangrai Rice research Center,,19.529,99.745,14,11,2018,0,23,30,27.4,23.3,79.24,7.6,118,0,0
15/11/2018,Chiangrai Rice research Center,,19.529,99.745,15,11,2018,0,22,27,24.7,23.2,92.03,7.6,114,0,0
16/11/2018,Chiangrai Rice research Center,,19.529,99.745,16,11,2018,0,23,31.9,28.1,23.5,77.09,7.6,156.63,0,0
17/11/2018,Chiangrai Rice research Center,,19.529,99.745,17,11,2018,0,24,31.4,27.6,24,82.05,7.6,123,0,0
18/11/2018,Chiangrai Rice research Center,,19.529,99.745,18,11,2018,0,23,26,24.5,23.5,94.38,7.6,60,0,1
19/11/2018,Chiangrai Rice research Center,,19.529,99.745,19,11,2018,0,23,30.3,27.3,22.8,77.28,7.6,129.57,0,2
20/11/2018,Chiangrai Rice research Center,,19.529,99.745,20,11,2018,0,22,27,24,22.8,93.6,5.4,44.33,0,0
21/11/2018,Chiangrai Rice research Center,,19.529,99.745,21,11,2018,0,21,31.1,27.1,22.4,77.57,7.6,45.57,0,1
22/11/2018,Chiangrai Rice research Center,,19.529,99.745,22,11,2018,0,20,29.6,25.1,19.8,73.59,9.4,86.67,0,1
23/11/2018,Chiangrai Rice research Center,,19.529,99.745,23,11,2018,0,20,23,21.5,20.5,94.26,5.4,340,0,0
24/11/2018,Chiangrai Rice research Center,,19.529,99.745,24,11,2018,0,21,30,26,21.4,77.25,9.4,113.83,0,0
